;VlrCond;Garagem;Preco;Quarto;M2;Bairro
3602;1250;2;2200000;4;140;Lourdes
3603;550;2;750000;3;140;Santa Tereza
3604;700;0;550000;4;140;Centro
3605;755;1;750000;3;140;Centro
3606;400;1;530000;4;140;Funcionarios
3607;440;1;550000;4;140;Funcionarios
3608;200;2;595000;3;140;Santa Efigenia
3609;360;1;500000;3;140;Santa Tereza
3610;880;3;2150000;4;140;Santo Agostinho
3611;600;2;550000;4;140;Cruzeiro
3612;652;2;700000;4;140;Cruzeiro
3613;0;2;465000;2;140;Padre Eustaquio
3614;650;0;580000;3;140;Centro
3615;1317;2;1430000;4;140;Lourdes
3616;1250;2;860000;4;140;Sao Lucas
3617;200;2;800000;2;140;Prado
3618;0;2;1250000;1;140;Santo Agostinho
3619;1400;2;1600000;4;140;Santo Agostinho
3620;0;2;1824810;3;140;Lourdes
3621;0;0;750000;1;140;Funcionarios
3622;700;2;1350000;2;140;Lourdes
3623;0;3;1369240;3;140;Serra
3624;300;3;900000;4;140;Alto Barroca
3625;1600;3;1750000;4;140;Savassi
3626;600;1;850000;4;140;Funcionarios
3627;600;1;850000;4;140;Savassi
3628;1500;2;900000;4;140;Gutierrez
3629;220;1;470000;3;140;Sao Lucas
3630;380;2;568000;3;140;Camargos
3631;750;2;1170000;3;140;Santo Antonio
3632;350;2;640000;4;140;Santo Antonio
3633;1320;4;2500000;4;140;Savassi
3634;1;4;1480000;4;140;Serra
3635;0;3;1480000;4;140;Serra
3636;0;4;1490000;4;140;Serra
3637;0;4;1510000;4;140;Serra
3638;0;4;1530000;4;140;Serra
3639;0;4;1540000;4;140;Serra
3640;0;4;1560000;4;140;Serra
3641;0;3;1560000;4;140;Serra
3642;0;4;1610000;4;140;Serra
3643;0;4;1670000;4;140;Serra
3644;0;4;1720000;4;140;Serra
3645;0;4;1740000;4;140;Serra
3646;0;4;1810000;4;140;Serra
3647;792;2;660000;4;140;Gutierrez
3648;800;2;660000;4;140;Gutierrez
3649;792;2;720000;4;140;Gutierrez
3650;0;1;600000;2;140;Cruzeiro
3651;600;2;900000;4;140;Gutierrez
3652;500;2;750000;2;140;Santo Antonio
3653;443;2;1080000;3;140;Carmo
3654;375;2;990000;3;140;Anchieta
3655;595;2;990000;3;140;Anchieta
3656;0;2;990000;3;140;Carmo
3657;850;2;650000;4;140;Gutierrez
3658;1200;2;580000;4;140;Luxemburgo
3659;607;2;600000;4;140;Santo Antonio
3660;450;2;3000;4;140;Cruzeiro
3661;1000;2;860000;4;140;Vila Paris
3662;0;0;1600000;1;140;Funcionarios
3663;500;1;640000;4;140;Carmo
3664;500;1;640000;4;140;Carmo
3665;500;1;650000;4;140;Sion
3666;0;2;745000;3;140;Santo Antonio
3667;900;2;720000;2;140;Santo Antonio
3668;1250;4;2100000;4;140;Anchieta
3669;1250;4;2100000;4;140;Anchieta
3670;1100;2;1000000;4;140;Coracao de Jesus
3671;569;2;430000;3;140;Santo Antonio
3672;800;2;870000;4;140;Anchieta
3673;600;1;700000;4;140;Cruzeiro
3674;350;1;900000;4;140;Anchieta
3675;1500;3;1180000;3;140;Anchieta
3676;400;2;580000;4;140;Sion
3677;450;2;1040000;2;140;Sion
3678;734;3;990000;3;140;Sion
3679;904;2;620000;4;140;Sao Bento
3680;600;2;720000;3;140;Sion
3681;1300;2;1200000;4;140;Sion
3682;400;2;1600000;2;140;Sion
3683;0;3;1684019;4;140;Sion
3684;1600;4;1865000;4;140;Sion
3685;960;2;795000;2;140;Sion
3686;342;0;590000;3;140;Buritis
3687;1300;3;918800;4;140;Buritis
3688;916;3;1050000;4;140;Buritis
3689;916;3;900000;4;140;Buritis
3690;916;3;900000;4;140;Buritis
3691;1300;4;950000;4;140;Buritis
3692;1800;3;725000;4;140;Buritis
3693;1852;3;840000;4;140;Buritis
3694;938;3;950000;4;140;Buritis
3695;360;1;450000;3;140;Buritis
3696;360;2;480000;3;140;Buritis
3697;900;3;720000;3;140;Buritis
3698;340;3;980000;4;140;Buritis
3699;450;1;980000;4;140;Buritis
3700;525;3;725000;3;140;Buritis
3701;1600;3;1250000;4;140;Buritis
3702;926;4;660000;4;140;Buritis
3703;390;2;430000;3;140;Tirol
3704;383;2;475000;3;140;Sagrada Familia
3705;0;1;450000;3;141;Planalto
3706;350;2;515000;3;141;Palmares
3707;220;2;555000;3;141;Alto dos Caicaras
3708;0;2;800000;3;141;Sagrada Familia
3709;1600;3;2190000;4;141;Gutierrez
3710;1565;3;2300000;4;141;Gutierrez
3711;0;2;1261489;3;141;Serra
3712;1250;3;1600000;4;141;Buritis
3713;1200;3;1300000;4;141;Buritis
3714;1300;3;1300000;4;141;Buritis
3715;1370;3;1300000;4;141;Buritis
3716;1300;3;1350000;4;141;Buritis
3717;800;4;1030000;4;141;Buritis
3718;790;3;1090000;4;141;Buritis
3719;800;3;1200000;4;141;Buritis
3720;0;4;749000;3;142;Santa Amalia
3721;440;2;600000;3;142;Floresta
3722;730;1;640000;2;142;Funcionarios
3723;663;1;760000;2;142;Serra
3724;1600;2;1680000;4;142;Santo Agostinho
3725;1460;3;2100000;4;142;Gutierrez
3726;0;3;2190000;4;142;Gutierrez
3727;1200;1;750000;4;142;Gutierrez
3728;270;2;530000;4;142;Gutierrez
3729;1000;4;1360000;4;142;Santo Antonio
3730;480;2;995000;2;142;Santo Antonio
3731;899;2;460000;2;142;Sion
3732;0;2;1549000;4;142;Santo Antonio
3733;0;3;1549000;4;142;Santo Antonio
3734;0;2;1564000;4;142;Santo Antonio
3735;1200;2;900000;3;142;Sion
3736;290;2;450000;3;142;Sion
3737;0;3;1300000;4;142;Buritis
3738;0;4;749000;3;142;Santa Amalia
3739;0;2;700000;3;143;Santa Branca
3740;800;3;1500000;3;143;Pampulha
3741;480;2;865000;3;143;Sagrada Familia
3742;0;4;990000;4;143;Lourdes
3743;0;3;990000;1;143;Barro Preto
3744;0;3;1850000;3;143;Santo Agostinho
3745;0;2;2500000;1;143;Funcionarios
3746;1750;2;1590000;4;143;Sao Pedro
3747;1050;2;710000;4;143;Serra
3748;0;2;710000;4;143;Serra
3749;0;3;1731801;4;143;Santo Antonio
3750;1;4;1870000;4;143;Santo Antonio
3751;1000;3;1947721;4;143;Santo Antonio
3752;0;3;2093000;4;143;Santo Antonio
3753;850;3;2102109;4;143;Savassi
3754;1000;3;2180730;4;143;Santo Antonio
3755;1000;3;2202537;4;143;Santo Antonio
3756;450;2;1150000;3;143;Serra
3757;1;3;1499000;4;143;Santa Lucia
3758;1065;4;1100000;4;143;Buritis
3759;1800;3;795000;3;143;Buritis
3760;600;2;980000;4;144;Prado
3761;502;1;320000;3;144;Venda Nova
3762;200;2;750000;3;144;Itapoa
3763;0;2;480000;3;144;Palmares
3764;0;1;800000;4;144;Sagrada Familia
3765;340;1;400000;3;144;Sagrada Familia
3766;0;0;792000;1;144;Santa Efigenia
3767;900;2;3600;4;144;Santo Antonio
3768;804;2;900000;4;144;Santo Antonio
3769;846;3;900000;4;144;Santo Antonio
3770;0;3;1050000;3;144;Santo Antonio
3771;1500;4;1890000;4;144;Carmo
3772;1508;4;1890000;4;144;Carmo
3773;1508;4;1890000;4;144;Carmo
3774;1508;4;1890000;4;144;Sion
3775;0;4;1890000;4;144;Sion
3776;540;1;528000;3;144;Sion
3777;332;2;520000;3;144;Buritis
3778;2300;3;1650000;4;144;Belvedere
3779;0;3;850000;3;145;Santa Monica
3780;750;2;725000;4;145;Liberdade
3781;350;3;950000;3;145;Cidade Nova
3782;0;3;850000;3;145;Floresta
3783;150;1;439000;3;145;Colegio Batista
3784;500;2;580000;3;145;Padre Eustaquio
3785;0;0;768000;1;145;Santa Efigenia
3786;1800;2;1500000;4;145;Savassi
3787;1800;3;1650000;3;145;Savassi
3788;0;3;1650000;1;145;Funcionarios
3789;1400;3;1230000;4;145;Gutierrez
3790;1350;2;1150000;4;145;Serra
3791;1395;2;700000;4;145;Serra
3792;500;2;995000;3;145;Luxemburgo
3793;0;3;2049126;4;145;Santo Antonio
3794;0;3;2100000;4;145;Santo Antonio
3795;1;3;2110396;4;145;Santo Antonio
3796;1500;4;1890000;4;145;Carmo
3797;0;3;1799000;4;145;Anchieta
3798;0;3;1780000;4;145;Santo Antonio
3799;654;2;780000;4;145;Santo Antonio
3800;350;1;800000;4;145;Sion
3801;1500;2;880000;4;145;Sion
3802;550;2;495000;3;145;Buritis
3803;400;2;850000;3;145;Buritis
3804;580;2;670000;3;145;Buritis
3805;200;1;420000;3;146;Castelo
3806;410;3;631300;3;146;Castelo
3807;354;2;585000;3;146;Sagrada Familia
3808;0;2;1282500;3;146;Sagrada Familia
3809;500;2;770000;3;146;Prado
3810;1700;3;1700000;4;146;Funcionarios
3811;614;1;780000;4;146;Santo Antonio
3812;0;3;1841527;4;146;Anchieta
3813;0;3;1869150;4;146;Anchieta
3814;0;3;2085520;4;146;Anchieta
3815;0;1;620000;3;146;Vila Paris
3816;1;0;1318860;1;146;Buritis
3817;0;1;650000;3;147;Santa Monica
3818;150;2;498000;2;147;Sagrada Familia
3819;0;2;690000;3;147;Sagrada Familia
3820;1698;3;1650000;4;147;Santo Agostinho
3821;1700;3;1650000;4;147;Santo Agostinho
3822;1750;3;1650000;3;147;Santo Agostinho
3823;1750;3;1750000;4;147;Santo Agostinho
3824;0;3;1779000;4;147;Sao Pedro
3825;2027;2;1450000;4;147;Santo Antonio
3826;2027;2;1450000;4;147;Santo Antonio
3827;0;2;1450000;4;147;Santo Antonio
3828;1691;2;1600000;4;147;Luxemburgo
3829;700;2;870000;4;147;Santo Antonio
3830;1670;2;900000;4;147;Sion
3831;1;0;1324980;1;147;Buritis
3832;0;0;1324980;1;147;Buritis
3833;1200;3;1290000;3;148;Ouro Preto
3834;330;3;810000;3;148;Prado
3835;1450;2;1030000;4;148;Gutierrez
3836;450;2;630000;3;148;Nova Granada
3837;2025;2;5200;4;148;Santo Antonio
3838;431;2;760000;3;148;Cruzeiro
3839;350;1;910000;3;148;Cruzeiro
3840;1350;3;1299000;4;148;Buritis
3841;1256;5;1150000;4;148;Buritis
3842;830;3;1080000;4;148;Buritis
3843;1800;3;1250000;4;148;Buritis
3844;0;1;420000;4;149;Santa Cruz
3845;300;1;559000;3;149;Manacas
3846;400;2;550000;4;149;Cruzeiro
3847;850;3;1765800;4;149;Serra
3848;1479;3;1300000;4;149;Buritis
3849;600;1;840000;4;150;Lourdes
3850;600;1;890000;4;150;Lourdes
3851;0;2;360000;3;150;Ceu Azul
3852;0;2;500000;3;150;Parque Leblon
3853;300;2;811000;3;150;Planalto
3854;0;2;811000;3;150;Planalto
3855;10;4;1700000;7;150;Planalto
3856;0;3;690000;3;150;Itapoa
3857;300;2;670000;3;150;Santa Amalia
3858;300;2;797000;3;150;Dona Clara
3859;0;4;910000;3;150;Dona Clara
3860;0;5;720000;3;150;Santa Rosa
3861;0;3;630000;3;150;Fernao Dias
3862;0;3;750000;3;150;Cidade Nova
3863;450;2;725000;3;150;Castelo
3864;0;1;490000;3;150;Silveira
3865;0;6;450000;3;150;Boa Vista
3866;0;2;490000;3;150;Alipio de Melo
3867;0;2;390000;4;150;Sagrada Familia
3868;300;0;390000;3;150;Sagrada Familia
3869;450;2;750000;4;150;Santa Tereza
3870;0;3;1898000;1;150;Lourdes
3871;550;1;640000;2;150;Centro
3872;550;1;640000;2;150;Centro
3873;1545;2;860000;4;150;Funcionarios
3874;2800;4;1340000;3;150;Centro
3875;200;1;450000;3;150;Santa Efigenia
3876;900;1;750000;3;150;Centro
3877;1500;2;1500000;2;150;Lourdes
3878;350;2;620000;4;150;Calafate
3879;470;2;420000;3;150;Sao Lucas
3880;600;2;1500000;3;150;Lourdes
3881;1800;2;1400000;4;150;Lourdes
3882;1;2;1690000;4;150;Lourdes
3883;385;1;1290000;2;150;Lourdes
3884;1500;2;1390000;4;150;Funcionarios
3885;360;1;430000;4;150;Gutierrez
3886;1470;2;1280000;4;150;Serra
3887;1650;2;1690000;4;150;Santa Efigenia
3888;1700;4;2270000;4;150;Serra
3889;750;2;950000;4;150;Gutierrez
3890;1635;2;3000;4;150;Serra
3891;1450;2;790000;4;150;Serra
3892;750;2;780000;4;150;Sion
3893;1226;2;1200000;4;150;Santo Antonio
3894;1500;2;1580000;4;150;Luxemburgo
3895;300;1;590000;3;150;Santo Antonio
3896;1302;2;820000;4;150;Cruzeiro
3897;330;2;1100000;3;150;Carmo
3898;1400;0;1200000;3;150;Cruzeiro
3899;584;2;850000;3;150;Serra
3900;1040;3;890000;4;150;Serra
3901;1;3;1950000;4;150;Sion
3902;800;3;2100000;4;150;Sion
3903;300;1;800000;4;150;Santo Antonio
3904;1890;2;950000;4;150;Luxemburgo
3905;400;2;690000;4;150;Anchieta
3906;1469;3;1600000;3;150;Luxemburgo
3907;650;2;777000;2;150;Luxemburgo
3908;400;2;465000;3;150;Sao Pedro
3909;0;3;320000;4;150;Santa Sofia
3910;400;2;750000;3;150;Cruzeiro
3911;800;2;800000;4;150;Sao Bento
3912;1200;3;1080000;4;150;Anchieta
3913;1200;3;1990000;4;150;Sion
3914;0;3;2060000;4;150;Sion
3915;1600;2;870000;3;150;Mangabeiras
3916;0;3;1350000;4;150;Sion
3917;850;3;1050000;4;150;Buritis
3918;430;2;590000;3;150;Buritis
3919;800;3;950000;4;150;Buritis
3920;1100;3;890000;4;150;Buritis
3921;1200;3;960000;4;150;Buritis
3922;0;3;960000;4;150;Buritis
3923;530;2;565000;3;150;Buritis
3924;1395;4;1250000;4;150;Buritis
3925;379;3;650000;3;150;Buritis
3926;210;1;460000;3;150;Sagrada Familia
3927;750;4;1100000;3;150;Buritis
3928;350;2;515000;3;151;Palmares
3929;706;2;800000;3;151;Sagrada Familia
3930;430;2;599500;3;151;Floresta
3931;1118;2;1320000;4;151;Lourdes
3932;1176;2;1320000;4;151;Lourdes
3933;1405;1;900000;3;151;Santo Agostinho
3934;1180;3;970000;4;151;Buritis
3935;0;1;665000;4;152;Cruzeiro
3936;0;2;380000;3;152;Floramar
3937;220;2;810000;3;152;Padre Eustaquio
3938;400;2;650000;3;152;Palmares
3939;400;2;680000;3;152;Castelo
3940;399;2;495000;2;152;Uniao
3941;300;2;489000;3;152;Serrano
3942;0;2;750000;3;152;Santa Tereza
3943;1450;4;2100000;3;152;Funcionarios
3944;1343;2;1260000;4;152;Lourdes
3945;1343;2;1460000;4;152;Lourdes
3946;480;1;520000;4;152;Sao Lucas
3947;0;4;2270000;4;152;Serra
3948;1400;2;1080000;4;152;Serra
3949;1190;3;960000;4;152;Buritis
3950;432;1;575000;3;153;Floresta
3951;250;2;600000;2;153;Floresta
3952;200;1;475000;3;153;Santa Efigenia
3953;1011;2;1590000;4;153;Lourdes
3954;750;2;549900;4;153;Santo Antonio
3955;800;2;580000;4;153;Santo Antonio
3956;1400;1;1080000;4;153;Santo Antonio
3957;250;2;490000;3;154;Santa Monica
3958;1250;4;1250000;4;154;Cruzeiro
3959;170;3;600000;3;154;Castelo
3960;1600;2;1490000;4;154;Funcionarios
3961;1550;3;1500000;4;154;Funcionarios
3962;1600;3;1600000;4;154;Funcionarios
3963;0;3;1750000;4;154;Funcionarios
3964;1964;3;1250000;5;154;Santa Efigenia
3965;1911;2;1440000;3;154;Lourdes
3966;1700;4;1495000;4;154;Lourdes
3967;1680;3;1450000;4;154;Funcionarios
3968;0;4;1490000;1;154;Savassi
3969;550;2;1100000;2;154;Cruzeiro
3970;400;1;500000;4;154;Sion
3971;522;2;695000;4;154;Sion
3972;960;3;1300000;4;154;Buritis
3973;0;2;450000;3;155;Leticia
3974;0;1;390000;3;155;Santa Amalia
3975;0;3;930000;4;155;Ouro Preto
3976;0;4;480000;3;155;Santa Terezinha
3977;400;2;530000;3;155;Castelo
3978;330;2;460000;4;155;Boa Vista
3979;330;2;430000;3;155;Sagrada Familia
3980;330;1;450000;3;155;Sagrada Familia
3981;2910;3;1550000;3;155;Lourdes
3982;1099;2;930000;4;155;Cruzeiro
3983;284;3;950000;3;155;Santa Efigenia
3984;330;3;950000;3;155;Santa Efigenia
3985;1964;3;1250000;5;155;Santa Efigenia
3986;1200;2;1400000;4;155;Santo Agostinho
3987;1911;4;1500000;4;155;Lourdes
3988;1000;2;800000;4;155;Funcionarios
3989;1300;3;1300000;4;155;Gutierrez
3990;1800;3;1600000;3;155;Gutierrez
3991;1350;5;960000;4;155;Serra
3992;0;4;1590000;4;155;Serra
3993;0;4;1670000;4;155;Serra
3994;0;3;1375000;3;155;Gutierrez
3995;450;2;820000;4;155;Carmo
3996;450;2;1426000;3;155;Sion
3997;0;2;1426000;3;155;Sion
3998;0;2;1426000;3;155;Sion
3999;392;4;590000;3;155;Buritis
4000;1200;4;1490000;4;155;Buritis
4001;1250;4;1650000;4;155;Buritis
4002;430;2;590000;3;155;Buritis
4003;439;2;590000;3;155;Buritis
4004;430;2;620000;3;155;Buritis
4005;0;2;569000;4;155;Buritis
4006;1063;2;620000;4;155;Buritis
4007;2150;3;1550000;4;155;Belvedere
4008;300;2;690000;3;156;Santa Rosa
4009;500;2;545000;4;156;Fernao Dias
4010;583;5;1380000;4;156;Cidade Nova
4011;0;3;1620000;1;156;Barro Preto
4012;0;3;1640000;1;156;Barro Preto
4013;0;3;1660000;1;156;Barro Preto
4014;0;3;1690000;1;156;Barro Preto
4015;0;3;1710000;1;156;Barro Preto
4016;0;3;1740000;1;156;Barro Preto
4017;0;3;1770000;1;156;Barro Preto
4018;0;3;1798000;1;156;Barro Preto
4019;0;3;1820000;1;156;Barro Preto
4020;0;4;1790000;4;156;Funcionarios
4021;1100;3;878000;4;156;Santa Efigenia
4022;450;2;1070000;4;156;Lourdes
4023;1;1;424900;2;156;Santa Monica
4024;934;3;1470000;4;156;Gutierrez
4025;657;2;649000;4;156;Serra
4026;500;4;965100;4;156;Buritis
4027;2150;3;1550000;4;156;Belvedere
4028;0;3;1800000;4;156;Belvedere
4029;350;3;1322945;4;157;Itapoa
4030;400;2;745000;3;157;Floresta
4031;0;3;1380000;1;157;Barro Preto
4032;1;3;1080000;3;157;Floresta
4033;0;3;1926120;4;157;Sao Pedro
4034;0;3;2025102;3;157;Anchieta
4035;750;3;750000;3;157;Carmo
4036;0;4;400000;3;158;Santa Monica
4037;600;3;860000;4;158;Palmares
4038;700;3;860000;4;158;Palmares
4039;700;3;860000;4;158;Palmares
4040;540;2;621920;3;158;Sao Geraldo
4041;0;2;684320;3;158;Sao Geraldo
4042;0;0;480000;3;158;Centro
4043;0;3;1250000;4;158;Prado
4044;750;4;1590000;4;158;Gutierrez
4045;558;2;650000;4;158;Cruzeiro
4046;1800;4;1890000;4;158;Santo Antonio
4047;2200;4;2300000;4;158;Sion
4048;300;3;897000;3;159;Cidade Nova
4049;0;2;715000;3;159;Sagrada Familia
4050;557;2;790000;3;159;Santa Efigenia
4051;0;6;3000000;5;159;Funcionarios
4052;700;3;1969136;4;159;Funcionarios
4053;0;2;1395200;3;159;Serra
4054;2200;4;2250000;3;159;Sion
4055;0;4;2444358;4;159;Sion
4056;1520;4;1790000;4;160;Lourdes
4057;2150;4;1790000;4;160;Lourdes
4058;0;4;850000;3;160;Ceu Azul
4059;220;2;780000;3;160;Padre Eustaquio
4060;250;2;689000;3;160;Itapoa
4061;0;3;550000;4;160;Planalto
4062;0;3;450000;3;160;Heliopolis
4063;600;2;719000;3;160;Palmares
4064;0;3;965000;3;160;Ouro Preto
4065;400;4;900000;4;160;Uniao
4066;200;2;835000;3;160;Nova Floresta
4067;380;2;750000;4;160;Sagrada Familia
4068;380000;2;750000;4;160;Sagrada Familia
4069;530;1;590000;3;160;Centro
4070;900;4;1800000;4;160;Funcionarios
4071;550;3;630000;4;160;Prado
4072;1210;2;1180000;4;160;Santo Agostinho
4073;550;2;1400000;3;160;Funcionarios
4074;1600;2;1600000;4;160;Funcionarios
4075;0;0;3900;1;160;Santa Efigenia
4076;0;1;590000;6;160;Santa Efigenia
4077;700;1;580000;3;160;Centro
4078;1100;2;1490000;4;160;Funcionarios
4079;980;2;1650000;4;160;Lourdes
4080;1400;3;1800000;4;160;Savassi
4081;290;1;750000;2;160;Alto Barroca
4082;1400;2;1360000;4;160;Santo Agostinho
4083;1450;2;1370000;4;160;Santo Agostinho
4084;2200;2;1500000;4;160;Santo Agostinho
4085;1853;2;1650000;4;160;Lourdes
4086;1853;3;1680000;4;160;Lourdes
4087;2000;3;1680000;4;160;Lourdes
4088;1800;3;4300;4;160;Lourdes
4089;1300;3;1600000;4;160;Lourdes
4090;0;2;1395200;3;160;Serra
4091;0;3;1580000;4;160;Serra
4092;500;2;850000;4;160;Funcionarios
4093;350;2;630000;4;160;Gutierrez
4094;775;2;700000;4;160;Serra
4095;0;4;1800000;1;160;Savassi
4096;1900;3;1950000;4;160;Savassi
4097;1;3;2100000;4;160;Lourdes
4098;780;2;1060000;4;160;Funcionarios
4099;698;3;1270000;3;160;Santo Antonio
4100;900;2;590000;4;160;Gutierrez
4101;1000;3;2300;4;160;Gutierrez
4102;1750;2;1100000;3;160;Santo Antonio
4103;1200;3;1990000;4;160;Cruzeiro
4104;1570;2;900000;4;160;Santo Antonio
4105;2568;3;1890000;4;160;Santo Antonio
4106;1292;2;700000;4;160;Santo Antonio
4107;350;2;730000;4;160;Santo Antonio
4108;1715;3;2300000;4;160;Sao Pedro
4109;1716;3;2300000;5;160;Sao Pedro
4110;1220;3;2350000;4;160;Sao Pedro
4111;1560;4;2400000;4;160;Sao Pedro
4112;1715;4;2400000;4;160;Sao Pedro
4113;1500;2;900000;4;160;Cruzeiro
4114;1700;3;1480000;4;160;Sion
4115;1800;3;1480000;4;160;Sion
4116;1256;2;1020000;4;160;Comiteco
4117;900;2;690000;4;160;Buritis
4118;938;3;950000;4;160;Buritis
4119;590;3;530000;3;160;Buritis
4120;10;4;650000;5;161;Ceu Azul
4121;445;2;920000;3;161;Santa Tereza
4122;1650;2;1390000;3;161;Lourdes
4123;500;2;950000;4;161;Funcionarios
4124;2500;3;1700000;4;161;Anchieta
4125;1450;3;2300000;4;161;Sao Pedro
4126;2100;3;2300000;4;161;Carmo
4127;1800;2;1480000;4;161;Sion
4128;1900;2;1480000;4;161;Sion
4129;1400;3;2381488;4;161;Sion
4130;1850;3;1920000;4;162;Lourdes
4131;0;4;680000;3;162;Itapoa
4132;0;2;920000;4;162;Castelo
4133;0;3;620000;4;162;Boa Vista
4134;1300;3;1700000;4;162;Lourdes
4135;633;1;850000;3;162;Lourdes
4136;1500;2;1100000;4;162;Gutierrez
4137;1500;2;980000;4;162;Gutierrez
4138;1670;3;1900000;4;162;Carmo
4139;1702;3;2050000;4;162;Carmo
4140;0;3;2050000;4;162;Sion
4141;1150;2;1200000;4;162;Sion
4142;1600;4;2200000;4;162;Carmo
4143;2500;4;1700000;4;162;Sion
4144;0;3;745000;4;163;Heliopolis
4145;0;3;2480000;4;163;Santo Agostinho
4146;1500;2;1150000;4;163;Santo Agostinho
4147;1500;2;1150000;4;163;Santo Agostinho
4148;1900;3;2000000;4;163;Anchieta
4149;500;1;850000;4;163;Anchieta
4150;650;2;949000;4;163;Sion
4151;380;2;590000;3;164;Santa Amalia
4152;0;3;1070000;4;164;Cidade Nova
4153;1780;3;2290000;4;164;Lourdes
4154;2000;3;2295000;4;164;Lourdes
4155;800;0;480000;4;164;Centro
4156;0;4;1400000;4;164;Prado
4157;470;2;1100000;4;164;Savassi
4158;0;2;1100000;4;164;Funcionarios
4159;950;3;2387034;4;164;Serra
4160;0;3;2470626;4;164;Serra
4161;3024;4;1850000;4;164;Serra
4162;2200;3;1550000;4;164;Carmo
4163;2000;3;1600000;4;164;Carmo
4164;1600;2;966000;4;164;Serra
4165;2300;3;1800000;4;164;Cruzeiro
4166;2300;3;1800000;4;164;Cruzeiro
4167;2300;3;1821000;4;164;Cruzeiro
4168;2848;0;1850000;4;164;Cruzeiro
4169;500;3;1220000;3;164;Serra
4170;550;3;1280000;3;164;Serra
4171;600;2;850000;3;164;Sion
4172;400;2;949000;4;164;Sion
4173;0;1;280000;3;165;Cenaculo
4174;10;2;750000;3;165;Itapoa
4175;350;4;860000;3;165;Ipiranga
4176;1100;2;978000;4;165;Floresta
4177;671;2;1100000;2;165;Funcionarios
4178;1733;3;1750000;4;165;Savassi
4179;1500;3;2200000;4;165;Serra
4180;0;2;890000;4;165;Luxemburgo
4181;2200;3;1549000;4;165;Sion
4182;1881;3;1685000;4;165;Carmo
4183;1400;2;1200000;4;165;Santo Antonio
4184;820;2;645000;4;165;Santo Antonio
4185;1700;2;1200000;4;165;Belvedere
4186;1800;2;4500;4;165;Belvedere
4187;1980;2;5000;4;165;Belvedere
4188;450;2;750000;3;165;Buritis
4189;0;2;700000;4;165;Calafate
4190;550;3;1200000;3;166;Prado
4191;750;4;850000;4;166;Castelo
4192;0;2;350000;2;166;Novo Gloria
4193;0;3;1795000;4;166;Lourdes
4194;950;3;2357137;4;166;Serra
4195;400;2;540000;4;166;Santo Antonio
4196;0;2;590000;3;166;Betania
4197;0;4;890000;3;167;Palmares
4198;380;2;710000;3;167;Horto
4199;732;1;690000;3;167;Santa Efigenia
4200;1736;3;1850000;4;167;Sion
4201;1777;3;1850000;4;167;Sion
4202;2400;4;1600000;4;167;Sion
4203;1848;3;2050000;4;167;Belvedere
4204;750;3;995000;3;168;Palmares
4205;380;2;870000;3;168;Santa Ines
4206;0;2;490000;3;168;Vera Cruz
4207;400;2;715000;3;168;Sagrada Familia
4208;1700;3;1400000;4;168;Lourdes
4209;2080;3;1580000;4;168;Lourdes
4210;1680;3;1500000;3;168;Lourdes
4211;0;1;1680000;1;168;Funcionarios
4212;1612;3;2550000;4;168;Lourdes
4213;1600;4;2590000;4;168;Lourdes
4214;1734;3;1300000;4;168;Serra
4215;1734;2;1400000;4;168;Serra
4216;0;3;1960000;3;168;Savassi
4217;1;2;690000;3;168;Betania
4218;790;2;1250000;3;168;Buritis
4219;738;4;940000;4;168;Buritis
4220;1800;3;2050000;4;168;Belvedere
4221;500;2;610000;3;169;Graca
4222;1780;3;2250000;4;169;Santo Agostinho
4223;2100;3;1700000;4;169;Sion
4224;270;2;990000;4;169;Buritis
4225;0;2;770000;4;170;Planalto
4226;500;2;895000;3;170;Dona Clara
4227;300;2;700000;3;170;Ouro Preto
4228;0;2;390000;4;170;Uniao
4229;1;3;1150000;4;170;Sagrada Familia
4230;500;3;759980;3;170;Esplanada
4231;0;0;590000;3;170;Colegio Batista
4232;1700;2;1350000;4;170;Lourdes
4233;250;2;740000;4;170;Santa Tereza
4234;450;3;755000;3;170;Santa Tereza
4235;0;0;1273725;1;170;Centro
4236;850;0;680000;4;170;Lourdes
4237;200;2;1050000;3;170;Alto Barroca
4238;250;2;1050000;3;170;Gutierrez
4239;1600;2;1550000;4;170;Santo Agostinho
4240;1011;2;1310000;4;170;Lourdes
4241;1378;2;1650000;4;170;Lourdes
4242;1350;4;1100000;3;170;Serra
4243;1560;4;2300000;4;170;Lourdes
4244;1600;4;2560000;4;170;Santo Agostinho
4245;250;0;1249000;2;170;Lourdes
4246;250;0;1380000;2;170;Lourdes
4247;250;0;1380000;2;170;Lourdes
4248;1980;3;1522000;4;170;Gutierrez
4249;1900;3;2200000;4;170;Funcionarios
4250;1400;2;1700000;4;170;Serra
4251;1250;4;1250000;4;170;Santo Antonio
4252;436;2;760000;3;170;Carmo
4253;360;1;600000;5;170;Santo Antonio
4254;550;2;950000;4;170;Santo Antonio
4255;600;4;1780000;3;170;Vila Paris
4256;0;4;1780000;3;170;Vila Paris
