Endereco;VlrCond;Garagem;Preco;Quarto;M2;Bairro;Cidade;Latitude;Longitude
Rua Goncalves Dias;1;2;1519412;3;91;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;2;1521177;3;91;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;2;1524580;3;91;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;2;1537903;3;91;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;2;1548035;3;91;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;469;1;1600;1;45;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1853;2;1650000;4;160;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1853;3;1680000;4;160;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2268;2000;3;1680000;4;160;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;0;170000;1;19;Savassi;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1500;3;1800000;4;280;Savassi;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 1914;0;2;1824810;3;140;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 655;1250;2;1890000;4;270;Savassi;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;0;190000;1;27;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2552;1919;3;1900000;4;184;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;2150;3;2100000;4;260;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;3;2172741;4;133;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 1914;0;3;2189980;4;133;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;3;2211880;4;133;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;3;2216196;4;133;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1300;2;2400000;4;280;Santo Agostinho;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2429;1300;3;2700000;4;280;Santo Agostinho;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2429;1350;3;2700000;4;265;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 55;0;6;3000000;1;450;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;639;1;310000;1;75;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 1316;1778;2;3100000;5;300;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;2;3190000;1;180;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;0;320000;1;17;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 55;0;6;3200000;1;420;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 221;0;1;339200;1;51;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;2;370000;1;136;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;2200;4;3800000;4;520;Santo Agostinho;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 1914;0;2;3900000;4;267;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;4;3939000;4;267;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2268;1800;3;4300;4;160;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 865;0;4;4579786;4;294;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 480;750;0;490000;3;103;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1500;3;5000;4;280;Savassi;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 865;0;4;5045940;4;294;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;8;6405157;1;668;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 1;530;1;740000;1;44;Savassi;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;0;750000;1;140;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;500;2;808500;2;62;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2565;0;2;820000;2;62;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2565;0;2;840000;2;61;Santo Agostinho;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;500;2;850000;2;61;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 865;0;6;8578000;5;506;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;1;2;870000;2;62;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;500;2;870000;2;62;Santo Agostinho;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2565;650;2;870000;2;61;Santo Agostinho;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 2565;380;2;880000;2;62;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;950;2;890000;3;90;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 59;950;2;890000;3;96;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;0;0;899000;1;227;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias 865;1;6;9295000;4;506;Funcionarios;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;3700;6;9295000;4;506;Savassi;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;850;1;940000;4;270;Barro Preto;Belo Horizonte;-19.9311846;-43.9376407
Rua Goncalves Dias;800;2;985000;3;100;Lourdes;Belo Horizonte;-19.9311846;-43.9376407
Rua Veraldo Lambertucci;480;1;520000;4;152;Sao Lucas;Belo Horizonte;-19.9312275;-43.9133753
Rua Helianto 305;0;2;1100000;3;249;Nova Suica;Belo Horizonte;-19.9313486;-43.9720668
Rua Helianto 239;0;2;639000;3;79;Nova Suica;Belo Horizonte;-19.9313486;-43.9720668
Rua General Andrade Neves;0;2;602615;2;61;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua General Andrade Neves 389;726;2;610000;3;110;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua General Andrade Neves;0;2;612500;2;61;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua General Andrade Neves;0;2;690000;3;130;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua General Andrade Neves;450;2;719000;2;87;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua General Andrade Neves 885;850;3;870000;4;130;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua General Andrade Neves 224;0;3;881500;2;75;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua General Andrade Neves;450;2;987000;2;182;Gutierrez;Belo Horizonte;-19.9313904;-43.9613745
Rua Juiz de Fora;0;0;210000;1;35;Santo Agostinho;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora;0;0;285545;1;25;Barro Preto;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora 541;0;0;285545;1;25;Barro Preto;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora 541;0;0;285545;1;24;Barro Preto;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora 150;0;1;360000;1;44;Barro Preto;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora 541;0;0;373060;1;32;Barro Preto;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora;1;1;610000;1;54;Santo Agostinho;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora;1;1;625000;1;55;Santo Agostinho;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora 673;0;2;847500;2;77;Santo Agostinho;Belo Horizonte;-19.9313913;-43.9557993
Rua Juiz de Fora;0;2;877500;2;78;Santo Agostinho;Belo Horizonte;-19.9313913;-43.9557993
Rua Alagoas;1;2;1037249;2;78;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;1040436;2;75;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;1044864;2;78;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;1100000;2;102;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;2124;2;1300000;4;240;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;0;15;13000000;1;1307;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;1759697;3;112;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;1808118;3;112;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas 1460;0;0;185000;1;38;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;1866676;3;112;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas 1000;0;5;2120000;1;255;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;390;0;290000;2;55;Funcionarios;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;0;1;311000;1;32;Funcionarios;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;490;0;365000;1;50;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;0;7;3660000;1;370;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;550;1;495000;1;48;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;615;1;510000;1;48;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;690000;2;52;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;250;2;700000;2;52;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;636;1;700000;2;70;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas 335;500;1;735000;3;102;Funcionarios;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;250;1;766500;2;52;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas 1182;300;2;780000;2;98;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;974095;2;77;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas 1182;300;2;975000;2;102;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;350;2;975000;2;104;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1;2;987310;2;78;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Alagoas;1322;1;990000;2;120;Savassi;Belo Horizonte;-19.9314695;-43.9350021
Rua Almirante Alexandrino 761;1450;2;1030000;4;148;Gutierrez;Belo Horizonte;-19.931528;-43.9558202
Rua Almirante Alexandrino 700;350;2;460000;1;84;Gutierrez;Belo Horizonte;-19.931528;-43.9558202
Rua Jose Claudio Sanches 120;180;1;230000;3;70;California;Belo Horizonte;-19.9315944;-44.187098
Rua Alpes 714;430;2;570000;3;125;Nova Suica;Belo Horizonte;-19.9316997;-43.9827381
Rua Aristoteles Caldeira 882;300;2;519000;2;70;Barroca;Belo Horizonte;-19.9317347;-43.9661017
Rua Rio Doce 117;0;3;5263200;1;407;Sao Lucas;Belo Horizonte;-19.9317821;-43.9213046
Rua Bueno do Prado 375;200;1;249000;3;70;Joao Pinheiro;Belo Horizonte;-19.9318161;-43.9992459
Rua Andre Cavalcanti;1800;2;1800;3;103;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti 730;1460;3;2100000;4;142;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti 730;1600;3;2190000;4;141;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti 730;0;3;2190000;4;142;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti 730;1565;3;2300000;4;141;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti 133;370;1;315000;2;88;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti;1850;4;3290000;4;291;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti 0;1900;4;3290000;4;288;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Rua Andre Cavalcanti 720;1600;4;3900000;4;200;Gutierrez;Belo Horizonte;-19.9319115;-43.9611283
Avenida Bias Fortes;325;0;1100;2;75;Barro Preto;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes;640;0;1200000;5;300;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes 1150;0;0;1200000;4;280;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes 783;0;1;195000;1;18;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes 1619;800;0;230000;3;90;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes 1801;450;1;270000;2;70;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes 1603;480;1;310000;2;74;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes 1;0;1;460000;3;83;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes 383;0;8;6405156;1;484;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes;0;8;6405157;1;485;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Avenida Bias Fortes;0;4;995000;1;172;Lourdes;Belo Horizonte;-19.9320955;-43.9393472
Rua Cata Preta 459;150;1;175000;2;43;Joao Pinheiro;Belo Horizonte;-19.932214;-43.9986254
Rua Cata Preta;0;4;849000;3;298;Joao Pinheiro;Belo Horizonte;-19.932214;-43.9986254
Rua Andre Fernandes 153;450;2;469000;2;59;Nova Suica;Belo Horizonte;-19.9322673;-43.9727305
Rua Andre Fernandes 153;500;2;595000;3;76;Nova Suica;Belo Horizonte;-19.9322673;-43.9727305
Rua Pedra Bonita;0;2;1200000;4;110;Prado;Belo Horizonte;-19.9323528;-43.9645172
Rua Pedra Bonita 404;0;1;1200000;4;116;Prado;Belo Horizonte;-19.9323528;-43.9645172
Rua Pedra Bonita;0;3;1550000;4;113;Prado;Belo Horizonte;-19.9323528;-43.9645172
Rua Pedra Bonita 404;0;3;1650000;4;220;Prado;Belo Horizonte;-19.9323528;-43.9645172
Rua Pedra Bonita;0;3;1850000;4;243;Prado;Belo Horizonte;-19.9323528;-43.9645172
Rua Pedra Bonita 404;0;3;1950000;4;244;Prado;Belo Horizonte;-19.9323528;-43.9645172
Rua Pedra Bonita 588;700;2;989000;4;200;Prado;Belo Horizonte;-19.9323528;-43.9645172
Rua Antonio Aleixo;1011;2;1310000;4;170;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 300;1118;2;1320000;4;151;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 300;1176;2;1320000;4;151;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1800;2;1400000;4;150;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1911;2;1440000;3;154;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1700;4;1495000;4;154;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1400;2;1500000;4;190;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 755;1680;3;1500000;3;168;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1911;4;1500000;4;155;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1011;2;1590000;4;153;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1300;3;1600000;4;160;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1378;2;1650000;4;170;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1;2;1690000;4;150;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;1774;2;1700000;4;188;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 222;1700;3;1800000;4;200;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 330;1700;2;1800000;4;210;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 307;1677;4;1900000;4;138;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 222;1700;2;1980000;4;200;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;2105;3;2300000;4;335;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;2105;2;2300000;4;334;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;2105;2;2300000;4;300;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 82;2105;3;2300000;4;334;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;2105;2;2600000;4;300;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo;2200;4;2900000;4;420;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 634;4400;4;3800000;4;460;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Antonio Aleixo 744;750;1;490000;1;47;Lourdes;Belo Horizonte;-19.9328187;-43.9465711
Rua Tomaz Gonzaga 706;723;2;1050000;2;69;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;730;2;1050000;2;68;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga 646;1250;2;1120000;4;137;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga 706;636;2;1350000;2;74;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;700;2;1350000;2;140;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;3000;3;1987000;4;258;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga 286;3000;3;1987000;4;258;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;1500;2;2300000;4;240;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;2700;4;2499000;4;201;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;2700;4;2499000;4;202;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga 271;0;4;2700000;4;324;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;2700;4;2799000;4;202;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga 321;2700;4;2799000;4;202;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga 321;2700;4;2799000;4;201;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;1;4;3500000;4;312;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;2700;4;4800000;4;393;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga 444;3600;4;5500000;4;410;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;3653;5;6500000;4;400;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;723;2;890000;2;67;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;700;2;896000;2;67;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Tomaz Gonzaga;700;2;970000;2;67;Lourdes;Belo Horizonte;-19.9329322;-43.9411068
Rua Santos Barreto;1405;1;900000;3;151;Santo Agostinho;Belo Horizonte;-19.9329372;-43.9503007
Rua Aramirim;680;2;515000;2;65;Nova Suica;Belo Horizonte;-19.9329559;-43.9727671
Rua Aramirim 35;720;2;590000;3;66;Nova Suica;Belo Horizonte;-19.9329559;-43.9727671
Rua Matias Cardoso 63;0;0;220000;1;25;Santo Agostinho;Belo Horizonte;-19.9330839;-43.9509867
Rua Matias Cardoso;1;4;2995000;4;178;Santo Agostinho;Belo Horizonte;-19.9330839;-43.9509867
Rua Matias Cardoso;0;4;3130000;4;356;Santo Agostinho;Belo Horizonte;-19.9330839;-43.9509867
Rua Radio 180;680;2;515000;2;64;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio;720;2;515000;2;63;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio;0;2;528600;2;63;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio;700;2;549800;3;83;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio 180;800;3;649000;3;84;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio;800;2;650000;3;84;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio;0;2;694300;3;84;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio 180;0;2;694300;3;83;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio;900;3;799000;3;91;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Radio;780;2;840000;3;91;Sao Lucas;Belo Horizonte;-19.933145;-43.9191379
Rua Pouso Alto 285;0;2;1049730;2;113;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Pouso Alto 285;0;3;1112334;2;128;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Pouso Alto 285;0;2;1261489;3;141;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Pouso Alto 536;0;5;1350000;5;253;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Pouso Alto 285;0;3;1369240;3;140;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Pouso Alto 285;0;2;584860;2;63;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Pouso Alto;657;2;649000;4;156;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Pouso Alto 285;0;2;652976;3;70;Serra;Belo Horizonte;-19.9332707;-43.9209022
Rua Berlinque Cantelmo 0;0;3;3710000;1;500;Alto dos Pinheiros;Belo Horizonte;-19.9335446;-44.045709
Rua Claudio Manoel 878;550;2;1090000;2;72;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 622;700;2;1111500;3;95;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 197;1400;3;1450000;4;130;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;1680;3;1450000;4;154;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;1350;2;1500000;4;221;Savassi;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 1011;1800;2;1500000;4;145;Savassi;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;1500;3;1550000;4;135;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 1011;1800;3;1650000;3;145;Savassi;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;0;3;1650000;1;145;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;0;1;1680000;1;168;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 622;700;3;1969136;4;159;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;0;2;2800000;1;260;Savassi;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;3700;4;3500000;4;250;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;1000;2;800000;4;155;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 632;1037;2;800000;2;68;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 1061;720;2;830000;2;62;Savassi;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel 1061;785;2;850000;2;62;Funcionarios;Belo Horizonte;-19.9335821;-43.9329926
Rua Claudio Manoel;785;2;880000;2;62;Savassi;Belo Horizonte;-19.9335821;-43.9329926
Rua Aguapei 114;1350;4;1100000;3;170;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena 86;850;2;1239330;3;113;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena 86;850;2;1242600;3;113;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena 86;850;2;1248050;3;113;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena 58;0;2;1248050;3;114;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena;0;2;1395200;3;159;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena 58;0;2;1395200;3;160;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena 58;0;3;1580000;4;160;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Aguapei;1;4;1650000;4;368;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena;0;3;1722200;4;224;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena 86;850;3;1765800;4;149;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Aguapei;1;4;2095000;4;356;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena;0;4;3612000;1;840;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Barao de Lucena;0;0;5224500;1;1215;Serra;Belo Horizonte;-19.9336802;-43.9221987
Rua Amparo;440;1;450000;3;96;Alto Barroca;Belo Horizonte;-19.933709;-43.971073
Rua Amparo;540;1;840000;3;192;Alto Barroca;Belo Horizonte;-19.933709;-43.971073
Rua Campos Eliseos 466;180;1;320000;3;88;Alto Barroca;Belo Horizonte;-19.9338629;-43.9716847
Rua Campos Eliseos 668;0;4;750000;3;220;Alto Barroca;Belo Horizonte;-19.9338629;-43.9716847
Rua Ludgero Dolabela;1400;3;1230000;4;145;Gutierrez;Belo Horizonte;-19.9338731;-43.9606057
Rua Ludgero Dolabela 826;1300;3;1300000;4;155;Gutierrez;Belo Horizonte;-19.9338731;-43.9606057
Rua Ludgero Dolabela 826;1800;3;1600000;3;155;Gutierrez;Belo Horizonte;-19.9338731;-43.9606057
Rua Ludgero Dolabela;2620;5;3980000;4;352;Gutierrez;Belo Horizonte;-19.9338731;-43.9606057
