Price;Condo;Size;Rooms;Toilets;Suites;Parking;Elevator;Furnished;Swimming Pool;New;District;Negotiation Type;Property Type;Latitude;Longitude
5800000;0;286;4;6;4;4;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.559.196;-46.699.355
3590000;0;206;4;5;4;4;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.545.144;-46.705.156
1200000;700;125;3;2;1;2;0;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-2.355.265;-46.719.503
940000;1180;104;3;2;1;2;1;0;0;0;Alto de Pinheiros/São Paulo;sale;apartment;-2.354.029;-46.716.024
1100000;0;96;3;2;1;2;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.526.035;-46.695.835
5814000;0;285;4;6;4;4;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.559.196;-46.699.355
940000;1180;104;3;4;1;2;1;0;0;0;Alto de Pinheiros/São Paulo;sale;apartment;-2.354.029;-46.716.024
6000000;0;286;4;5;4;4;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.559.196;-46.699.356
7559420;0;377;3;4;3;4;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.549.505;-46.717.448
1130000;1183;105;3;3;1;2;0;0;0;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.538.932;-46.716.646
2000000;2294;163;4;3;2;3;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.539.216;-46.713.773
5850000;3746;286;4;5;4;4;0;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.559.196;-46.699.355
3691000;0;206;4;5;1;4;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.545.237;-46.705.143
480000;550;60;2;2;1;2;0;0;0;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.536.527;-46.718.926
5630000;0;286;4;6;3;4;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.559.196;-46.699.355
969800;1007;107;3;2;1;2;1;0;0;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.539.404;-46.713.114
866000;0;73;2;2;1;1;1;0;1;0;Alto de Pinheiros/São Paulo;sale;apartment;-23.555.071;-46.680.007
1595000;1900;233;4;5;4;4;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.666.599;-46.694.951
1790000;1500;234;3;6;3;3;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.673.505;-46.696.855
330000;360;60;3;2;1;1;1;0;0;0;Anhanguera/São Paulo;sale;apartment;-2.366.654;-46.690.493
485000;658;80;3;2;1;2;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.558;-46.686.034
320000;480;52;2;2;1;1;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.666.509;-46.690.356
1700000;0;266;4;5;4;4;1;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
455000;1000;76;3;2;1;1;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.743;-46.686.148
480000;851;74;3;2;1;1;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.558;-46.686.034
2420000;1850;266;4;4;2;4;1;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
430000;581;63;2;2;1;1;0;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.664.205;-46.694.588
1800000;1850;266;4;1;4;4;1;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
1850000;1850;266;3;5;3;4;0;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
430000;734;75;3;2;1;2;0;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.743;-46.686.148
340000;395;50;2;2;1;1;0;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.660.846;-46.686.396
445000;1000;74;3;2;1;2;0;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.846;-46.686.396
425000;720;64;3;2;1;2;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.743;-46.686.148
467000;500;74;3;3;1;2;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.661.669;-46.684.751
430000;750;75;3;2;1;2;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.846;-46.686.396
415000;570;78;3;2;1;1;1;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.661.669;-46.684.751
440000;880;75;3;2;1;1;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.846;-46.686.396
1450000;1300;266;4;5;4;4;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
1900000;2000;266;4;1;2;4;0;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.671.364;-46.698.671
350000;450;50;2;2;1;1;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.846;-46.686.396
1350000;2443;266;4;5;4;4;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
1690000;1800;266;4;5;4;4;1;1;0;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
2100000;2443;266;4;5;4;4;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.670.116;-46.696.669
360000;500;50;2;2;1;1;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.846;-46.686.396
340000;440;50;2;2;1;1;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.660.846;-46.686.396
1850000;1750;266;3;5;3;4;1;0;1;0;Anhanguera/São Paulo;sale;apartment;-23.671.364;-46.698.671
1450000;0;266;4;6;4;4;0;0;0;0;Anhanguera/São Paulo;sale;apartment;-23.671.364;-46.698.671
209000;280;40;2;2;1;1;1;0;1;0;Brasilândia/São Paulo;sale;apartment;-23.472.253;-46.674.879
150900;0;41;2;1;0;1;1;0;0;1;Brasilândia/São Paulo;sale;apartment;-23.475.049;-46.710.959
238000;0;50;2;2;1;1;1;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.473.337;-46.685.929
87000;100;52;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.445.211;-4.670.278
179000;0;40;2;2;1;1;1;0;1;0;Brasilândia/São Paulo;sale;apartment;-23.472.253;-46.674.879
290000;392;48;2;2;1;1;1;0;1;0;Brasilândia/São Paulo;sale;apartment;-23.475.068;-46.687.927
179000;190;40;2;2;1;1;1;0;1;0;Brasilândia/São Paulo;sale;apartment;-23.471.976;-46.676.777
150900;0;41;2;1;0;1;1;0;0;1;Brasilândia/São Paulo;sale;apartment;-23.475.049;-46.710.959
184900;0;40;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.472.508;-46.674.688
190000;480;48;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.471.736;-46.689.582
250000;430;48;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.471.708;-46.687.679
185000;100;50;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.450.053;-46.715.496
234000;440;48;2;2;1;1;1;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.471.736;-46.689.582
205800;0;40;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.472.508;-46.674.688
240000;315;48;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.462.147;-46.702.793
255000;300;48;2;2;1;1;1;0;1;0;Brasilândia/São Paulo;sale;apartment;-23.462.147;-46.702.793
230000;450;48;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.471.708;-46.687.679
179000;0;40;2;2;1;1;1;0;1;1;Brasilândia/São Paulo;sale;apartment;-2.347.205;-4.667.525
270000;350;49;2;2;1;1;1;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.462.147;-46.702.793
250000;510;48;2;2;1;1;1;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.471.692;-46.687.886
170000;229;51;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.440.344;-46.715.832
249000;482;47;2;2;1;1;1;0;1;0;Brasilândia/São Paulo;sale;apartment;-23.475.068;-46.687.927
237000;380;55;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.471.708;-46.687.679
188600;240;40;2;2;1;1;0;0;1;0;Brasilândia/São Paulo;sale;apartment;-23.472.463;-46.674.694
212000;100;50;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.444.575;-46.715.263
140000;85;48;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.448.919;-46.709.361
184900;0;40;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.472.508;-46.674.688
205800;0;40;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.472.508;-46.674.688
234000;390;55;2;2;1;1;0;0;0;0;Brasilândia/São Paulo;sale;apartment;-23.471.708;-46.687.679
260000;495;50;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.599.135;-46.751.457
567600;0;66;3;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.578.328;-46.715.767
540000;380;66;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.584.448;-46.718.067
279000;525;57;2;2;1;1;0;0;1;0;Butantã/São Paulo;sale;apartment;-23.587.398;-46.754.028
628300;0;66;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.574.265;-46.709.556
584000;400;66;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.582.799;-46.717.199
345000;480;77;3;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.590.909;-46.805.169
379999;0;50;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.575.655;-46.708.932
380000;380;50;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.591.649;-46.738.558
621700;0;91;3;3;1;2;0;0;0;0;Butantã/São Paulo;sale;apartment;-23.590.947;-46.805.219
627000;600;66;2;2;1;1;1;0;1;1;Butantã/São Paulo;sale;apartment;-23.574.712;-46.707.459
746000;0;67;2;2;1;1;1;0;0;0;Butantã/São Paulo;sale;apartment;-23.573.691;-46.710.177
350000;500;55;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.570.631;-4.673.263
450000;500;59;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.571.418;-46.711.529
430000;700;77;3;2;1;2;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.585.913;-46.764.757
280000;550;75;2;2;1;1;1;1;1;0;Butantã/São Paulo;sale;apartment;-23.583.399;-46.763.741
1439500;0;154;4;4;3;2;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.574.265;-46.709.556
579000;380;63;2;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.573.197;-46.708.988
205100;0;44;2;2;1;1;0;0;1;0;Butantã/São Paulo;sale;apartment;-23.601.873;-46.800.656
503000;450;77;3;2;1;1;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.591.649;-46.738.558
2424900;0;264;3;5;3;3;1;0;1;0;Butantã/São Paulo;sale;apartment;-23.574.265;-46.709.556
169000;140;40;2;2;1;1;1;0;0;0;Butantã/São Paulo;sale;apartment;-23.563.487;-46.721.009
219000;250;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
219000;300;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
215000;0;41;2;2;1;1;1;0;1;1;Cachoeirinha/São Paulo;sale;apartment;-23.474.587;-46.656.933
219000;240;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
320000;430;64;3;2;1;1;1;0;0;0;Cachoeirinha/São Paulo;sale;apartment;-23.469.641;-46.658.941
1078700;0;134;4;4;0;2;1;0;1;1;Cachoeirinha/São Paulo;sale;apartment;-23.455.562;-46.669.979
219000;270;41;2;2;1;1;1;0;1;1;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
229000;0;41;2;2;1;1;0;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.474.587;-46.656.933
219000;0;41;2;2;1;1;1;0;1;1;Cachoeirinha/São Paulo;sale;apartment;-23.474.587;-46.656.933
219000;0;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
219000;230;41;2;2;1;1;1;0;1;1;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
219000;250;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.901;-46.659.746
219900;200;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
260000;500;50;2;2;1;1;1;0;0;0;Cachoeirinha/São Paulo;sale;apartment;-23.466.821;-46.640.379
219000;240;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.901;-46.659.746
275000;480;50;2;2;1;1;1;0;0;0;Cachoeirinha/São Paulo;sale;apartment;-2.346.964;-46.648.284
240000;0;47;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.469.124;-4.665.919
339000;400;55;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.470.042;-46.654.312
230000;452;42;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.473.877;-46.653.842
245000;200;51;2;2;1;1;1;0;0;0;Cachoeirinha/São Paulo;sale;apartment;-23.469.952;-46.650.487
219000;250;41;2;2;1;1;1;0;1;1;Cachoeirinha/São Paulo;sale;apartment;-23.475.711;-46.659.506
185000;600;35;1;2;1;1;1;0;0;0;Cachoeirinha/São Paulo;sale;apartment;-23.470.099;-46.661.559
210000;190;60;2;2;1;1;0;0;0;0;Cachoeirinha/São Paulo;sale;apartment;-23.472.004;-46.666.656
219000;0;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.474.516;-46.657.117
219000;0;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.474.575;-46.656.862
219000;0;41;2;2;1;1;1;0;1;0;Cachoeirinha/São Paulo;sale;apartment;-23.475.901;-46.659.746
448500;520;75;3;2;1;2;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.505.254;-46.699.886
449000;550;74;3;3;2;2;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.505.255;-46.699.886
450000;600;69;3;2;1;1;1;1;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.500.999;-46.700.853
480000;535;70;3;2;1;1;0;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-23.500.999;-46.700.853
194000;210;34;2;2;1;1;1;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-2.350.281;-46.685.789
368990;520;59;2;2;1;1;1;1;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.505.254;-46.699.886
379000;450;60;2;2;1;1;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.505.254;-46.699.886
540000;460;85;3;2;1;1;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.498.451;-46.695.502
250100;220;42;2;2;1;1;1;0;1;1;Freguesia do Ó/São Paulo;sale;apartment;-23.486.066;-46.691.199
280000;150;59;2;2;1;1;0;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-23.490.197;-46.706.443
388000;592;112;2;2;1;1;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.484.405;-4.670.072
680000;650;81;3;2;1;2;1;1;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.492.523;-4.669.404
285000;600;60;2;2;1;1;0;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-23.494.207;-46.693.789
800000;580;107;3;4;3;2;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.494.874;-46.691.795
320000;450;52;2;2;1;1;1;1;0;0;Freguesia do Ó/São Paulo;sale;apartment;-2.349.787;-46.687.191
215000;300;53;2;2;1;1;1;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-23.484.326;-46.704.951
290000;367;51;2;2;1;1;1;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-23.505.118;-46.698.579
305000;0;45;2;2;1;1;1;0;1;1;Freguesia do Ó/São Paulo;sale;apartment;-23.495.625;-46.684.893
421000;0;69;2;2;1;1;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.500.991;-46.700.681
560000;650;79;3;2;1;2;1;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-2.348.434;-466.917
307000;0;45;2;2;1;1;1;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.495.625;-46.684.893
340000;0;56;2;2;1;1;1;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-23.488.877;-46.694.053
194000;200;34;2;2;1;1;1;0;0;0;Freguesia do Ó/São Paulo;sale;apartment;-2.350.281;-46.685.789
250000;235;45;2;2;1;1;1;0;1;1;Freguesia do Ó/São Paulo;sale;apartment;-23.486.066;-46.691.199
320000;0;49;2;2;1;1;0;0;1;0;Freguesia do Ó/São Paulo;sale;apartment;-23.504.859;-46.700.775
485000;650;70;3;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.550.074;-46.734.945
1650000;1247;186;4;5;2;3;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.355.538;-46.737.744
490000;600;70;3;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.550.074;-46.734.945
335000;600;62;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.549.332;-46.734.927
385000;0;70;3;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.550.074;-46.734.945
385000;0;70;3;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.549.103;-4.673.597
320000;400;50;2;2;1;1;0;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.354.297;-46.755.014
379000;491;70;3;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.553.696;-46.738.496
480000;380;54;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.555.913;-46.747.901
333000;0;62;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.549.332;-46.734.927
370000;550;66;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.552.225;-46.742.957
570000;604;84;3;2;1;2;0;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.541.739;-46.753.211
333000;0;62;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.549.332;-46.734.927
350000;550;50;2;2;1;1;1;1;1;0;Jaguaré/São Paulo;sale;apartment;-23.541.847;-46.752.148
580000;780;70;3;2;1;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.553.443;-46.739.213
353000;0;62;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.549.332;-46.734.927
520000;650;78;2;2;1;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.552.225;-46.742.957
1200000;1089;156;3;5;2;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.355.538;-46.737.744
333300;400;62;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.550.074;-46.734.945
347500;0;63;2;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.553.696;-46.738.496
1280000;1089;156;3;5;3;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.355.538;-46.737.744
1600000;1247;186;3;5;3;3;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.355.538;-46.737.744
280000;842;65;2;2;1;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.354.215;-46.752.656
572000;523;70;3;2;1;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.552.918;-46.738.851
650000;650;83;3;2;1;2;0;1;1;0;Jaguaré/São Paulo;sale;apartment;-23.541.739;-46.753.211
413400;550;82;3;3;1;2;1;0;0;0;Jaguaré/São Paulo;sale;apartment;-23.533.126;-46.757.068
1780000;1525;234;4;5;3;4;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.355.538;-46.737.744
1280000;1090;156;3;5;3;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.355.538;-46.737.744
395000;0;70;3;2;1;1;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-23.550.074;-46.734.945
1300000;1018;156;3;5;3;2;1;0;1;0;Jaguaré/São Paulo;sale;apartment;-2.355.538;-46.737.744
390000;0;90;3;2;1;2;1;0;1;1;Jaraguá/São Paulo;sale;apartment;-2.352.387;-46.652.543
475000;570;58;2;2;1;1;1;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.606;-46.647.326
710000;525;69;2;2;1;1;0;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.677;-46.647.365
550000;560;70;2;2;1;2;1;0;0;0;Jaraguá/São Paulo;sale;apartment;-23.524.677;-46.647.365
610000;600;68;3;2;1;1;1;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.606;-46.647.326
500000;540;68;3;2;1;2;1;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.721;-46.647.464
420000;450;58;2;2;1;1;1;1;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.721;-46.647.464
500000;636;67;2;2;1;1;1;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.677;-46.647.365
400000;475;58;2;2;1;1;0;0;0;0;Jaraguá/São Paulo;sale;apartment;-23.524.677;-46.647.365
479000;570;58;2;2;1;1;0;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.677;-46.647.365
455000;460;57;2;2;1;1;1;1;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.606;-46.647.326
540000;500;68;3;2;1;1;1;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.523.394;-46.645.235
410000;0;58;2;2;1;1;0;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.523.394;-46.645.235
450000;0;57;2;2;1;1;0;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.523.394;-46.645.235
395000;609;58;2;2;1;2;0;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.415;-46.647.314
450000;578;60;2;2;1;1;1;1;1;0;Jaraguá/São Paulo;sale;apartment;-23.523.394;-46.645.235
470000;580;68;2;2;1;1;0;0;1;0;Jaraguá/São Paulo;sale;apartment;-23.523.394;-46.645.235
401002;1;67;2;2;1;1;0;0;0;0;Jaraguá/São Paulo;sale;apartment;-23.524.673;-46.647.439
395000;420;59;2;2;1;2;0;0;0;0;Jaraguá/São Paulo;sale;apartment;-23.523.394;-46.645.235
510000;570;58;2;2;1;1;1;1;1;0;Jaraguá/São Paulo;sale;apartment;-23.524.606;-46.648.025
770000;890;92;3;2;1;2;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.516.704;-46.718.631
760000;831;66;2;2;1;2;0;1;1;0;Lapa/São Paulo;sale;apartment;-23.535.337;-46.705.868
655391;648;81;3;3;1;2;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.518.417;-4.672.426
850000;1300;94;3;3;2;2;1;1;1;0;Lapa/São Paulo;sale;apartment;-23.523.738;-46.695.323
265000;390;66;2;2;1;1;1;0;0;0;Lapa/São Paulo;sale;apartment;-23.516.527;-46.697.514
448500;504;56;2;2;1;1;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.520.844;-46.705.515
1072140;0;134;4;3;2;2;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.517.324;-46.712.504
399900;350;55;2;2;1;1;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.518.417;-46.724.258
389900;450;49;2;2;1;1;0;1;1;0;Lapa/São Paulo;sale;apartment;-23.517.801;-46.715.443
1290000;0;138;3;4;3;3;1;0;1;0;Lapa/São Paulo;sale;apartment;-2.352.113;-46.710.318
430000;385;53;2;2;1;1;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.518.409;-46.729.321
403811;350;55;2;2;1;1;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.518.417;-4.672.426
670000;0;78;3;1;0;2;1;0;1;1;Lapa/São Paulo;sale;apartment;-23.523.391;-46.700.613
340000;415;49;2;2;1;1;1;0;1;0;Lapa/São Paulo;sale;apartment;-2.351.844;-46.694.133
850000;950;85;2;2;1;1;0;1;1;0;Lapa/São Paulo;sale;apartment;-23.532.592;-4.670.516
1300000;1300;134;3;4;3;2;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.523.742;-46.699.439
460000;500;56;2;2;1;1;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.520.844;-46.705.515
1650000;1100;137;3;3;2;2;0;1;1;0;Lapa/São Paulo;sale;apartment;-23.516.197;-46.713.106
309000;276;48;2;2;1;1;0;0;1;0;Lapa/São Paulo;sale;apartment;-2.351.844;-46.694.133
1072140;0;134;4;3;2;2;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.517.324;-46.712.504
328000;350;64;2;2;1;1;0;0;0;0;Lapa/São Paulo;sale;apartment;-2.351.672;-46.696.903
1129000;800;156;3;5;3;3;1;1;1;0;Lapa/São Paulo;sale;apartment;-23.516.289;-46.717.844
220000;300;57;2;2;1;1;0;0;0;0;Lapa/São Paulo;sale;apartment;-23.510.023;-46.703.745
589000;490;81;3;2;1;2;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.518.417;-46.724.258
620000;460;68;2;2;1;1;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.524.173;-46.696.154
260000;300;57;2;2;1;1;0;0;0;0;Lapa/São Paulo;sale;apartment;-23.509.797;-46.703.544
665147;480;81;3;2;1;2;1;0;1;0;Lapa/São Paulo;sale;apartment;-23.518.417;-4.672.426
1060000;950;101;3;3;2;2;1;0;0;0;Lapa/São Paulo;sale;apartment;-23.523.534;-46.699.701
590000;800;117;3;3;1;1;0;0;0;0;Lapa/São Paulo;sale;apartment;-23.519.464;-46.704.989
335600;1;53;2;2;1;1;1;0;1;0;Limão/São Paulo;sale;apartment;-23.499.128;-46.679.843
295000;0;50;2;2;1;1;1;1;0;0;Limão/São Paulo;sale;apartment;-23.476.619;-46.671.024
395000;1;63;3;2;1;1;1;0;1;0;Limão/São Paulo;sale;apartment;-23.499.382;-46.679.945
350000;600;56;2;2;1;2;1;1;1;0;Limão/São Paulo;sale;apartment;-23.499.702;-46.677.868
370000;430;70;3;2;1;1;0;1;0;0;Limão/São Paulo;sale;apartment;-23.500.056;-46.679.888
369000;430;68;3;2;1;1;0;1;1;0;Limão/São Paulo;sale;apartment;-23.500.056;-46.679.888
690000;780;97;3;2;1;2;1;0;1;0;Limão/São Paulo;sale;apartment;-23.505.529;-46.671.027
339000;350;53;2;2;1;1;1;0;1;0;Limão/São Paulo;sale;apartment;-23.499.021;-46.679.631
280000;440;50;2;2;1;1;1;0;0;0;Limão/São Paulo;sale;apartment;-23.495.491;-4.667.895
320000;450;50;2;2;1;1;0;0;1;0;Limão/São Paulo;sale;apartment;-23.457.973;-46.674.593
287000;487;50;2;2;1;1;1;1;0;0;Limão/São Paulo;sale;apartment;-23.501.792;-46.678.471
330000;570;55;2;2;1;1;1;1;1;0;Limão/São Paulo;sale;apartment;-2.350.175;-46.679.446
699000;0;86;3;3;1;2;1;1;1;0;Limão/São Paulo;sale;apartment;-23.504.862;-4.667.713
275000;430;49;2;2;1;1;1;0;0;0;Limão/São Paulo;sale;apartment;-23.501.535;-46.678.386
